age,job,marital,education,balance,housing,loan,duration,campaign,pdays,previous,deposit
38,entrepreneur,married,tertiary,7752,yes,no,138,4,-1,0,no
53,technician,married,secondary,6,yes,no,517,1,-1,0,no
31,blue-collar,married,secondary,4471,yes,no,296,2,-1,0,no
57,housemaid,married,primary,1969,no,no,286,3,-1,0,no
36,management,single,tertiary,219,no,no,22,6,196,6,no
38,management,married,tertiary,76,yes,no,167,2,287,3,no
30,admin.,single,secondary,60,no,no,55,2,-1,0,no
36,management,single,tertiary,8,no,no,858,7,-1,0,no
29,services,married,secondary,19,yes,no,327,6,-1,0,no
32,admin.,married,secondary,20011,no,no,234,1,-1,0,no
48,unemployed,married,primary,608,no,no,362,2,-1,0,no
53,retired,married,primary,1068,no,no,200,1,-1,0,no
35,technician,married,tertiary,-269,yes,yes,344,4,-1,0,no
48,management,married,tertiary,494,no,no,81,8,-1,0,no
31,entrepreneur,single,secondary,159,yes,no,66,1,182,1,no
30,technician,single,secondary,-754,yes,yes,974,1,-1,0,no
28,admin.,married,secondary,157,yes,yes,164,2,-1,0,no
42,management,married,tertiary,2110,no,yes,106,2,-1,0,no
31,housemaid,married,primary,2603,yes,no,224,1,-1,0,no
36,management,single,secondary,992,no,no,351,1,-1,0,no
43,technician,single,secondary,593,yes,no,55,1,-1,0,no
28,student,married,tertiary,327,yes,no,104,3,-1,0,no
34,management,single,tertiary,6766,no,no,210,5,-1,0,no
36,technician,married,secondary,432,yes,yes,94,1,-1,0,no
28,admin.,single,secondary,25,yes,no,109,2,-1,0,no
34,blue-collar,married,primary,5299,yes,no,75,5,-1,0,no
53,admin.,single,secondary,291,no,no,145,1,-1,0,no
52,self-employed,married,secondary,517,no,no,77,4,-1,0,no
44,unemployed,married,primary,97,yes,no,105,3,-1,0,no
58,self-employed,married,tertiary,1636,no,no,187,1,-1,0,no
47,admin.,married,secondary,996,no,no,247,2,-1,0,no
40,blue-collar,single,secondary,0,yes,no,59,4,-1,0,no
39,management,married,tertiary,710,yes,no,211,2,-1,0,no
33,self-employed,single,tertiary,1049,no,no,126,4,-1,0,no
23,student,single,secondary,556,yes,no,170,2,-1,0,no
31,services,single,secondary,629,yes,no,369,2,-1,0,no
39,blue-collar,married,primary,186,yes,no,208,3,-1,0,no
42,management,divorced,tertiary,0,no,no,131,2,-1,0,no
46,admin.,married,secondary,1264,no,no,100,2,-1,0,no
22,student,single,secondary,64,no,no,112,1,-1,0,no
50,technician,married,secondary,2497,yes,no,35,1,176,1,no
50,technician,single,secondary,-97,yes,no,425,1,306,2,no
34,management,married,tertiary,161,yes,no,378,1,-1,0,no
40,admin.,married,secondary,732,no,no,71,1,139,4,no
39,blue-collar,married,secondary,94,yes,yes,181,1,-1,0,no
51,blue-collar,married,tertiary,2404,yes,no,30,1,-1,0,no
45,management,married,secondary,21,yes,no,788,2,-1,0,no
34,technician,single,tertiary,2658,yes,no,265,1,230,2,no
30,self-employed,married,secondary,131,yes,no,306,1,-1,0,no
57,unemployed,married,primary,0,yes,no,231,2,-1,0,no
42,blue-collar,married,secondary,351,yes,no,76,21,-1,0,no
51,technician,married,secondary,564,no,yes,187,2,-1,0,no
38,blue-collar,married,primary,2240,yes,no,551,1,183,1,no
60,self-employed,married,primary,46,yes,no,202,4,-1,0,no
38,blue-collar,married,primary,132,yes,no,797,2,-1,0,no
37,retired,married,secondary,71,no,yes,254,1,-1,0,no
34,management,single,tertiary,0,yes,yes,197,2,98,1,no
39,housemaid,married,primary,267,no,no,1151,5,-1,0,no
55,services,married,secondary,841,yes,no,140,9,372,4,no
48,blue-collar,married,primary,51,no,yes,76,1,-1,0,no
42,blue-collar,married,primary,7735,yes,no,166,1,144,2,no
29,housemaid,married,primary,417,no,no,108,2,-1,0,no
33,blue-collar,single,secondary,-14,yes,no,223,2,-1,0,no
35,blue-collar,married,primary,2490,yes,no,170,1,180,3,no
28,admin.,married,secondary,0,yes,no,47,1,-1,0,no
26,blue-collar,single,secondary,184,no,no,110,2,6,1,no
40,services,single,secondary,19343,yes,no,13,4,179,4,no
42,admin.,married,secondary,947,no,no,158,2,-1,0,no
49,blue-collar,married,secondary,90,yes,no,127,1,-1,0,no
32,admin.,single,secondary,10218,yes,no,149,2,-1,0,no
33,technician,married,secondary,72,yes,no,623,1,-1,0,no
30,technician,single,secondary,120,yes,no,74,1,-1,0,no
20,student,single,secondary,130,no,no,75,3,-1,0,no
51,blue-collar,married,unknown,41,yes,no,16,43,-1,0,no
38,blue-collar,single,primary,0,yes,no,350,2,-1,0,no
53,technician,married,tertiary,673,yes,no,182,1,-1,0,no
34,blue-collar,divorced,secondary,-131,yes,no,132,1,356,1,no
30,blue-collar,married,primary,2607,yes,no,158,10,-1,0,no
36,unemployed,divorced,secondary,5,yes,no,305,1,-1,0,no
36,management,married,tertiary,23,no,no,133,11,-1,0,no
39,blue-collar,married,secondary,180,yes,no,237,1,-1,0,no
33,technician,single,tertiary,68,no,no,96,2,-1,0,no
42,management,married,tertiary,0,no,no,325,2,-1,0,no
30,management,single,tertiary,565,yes,no,104,1,-1,0,no
23,technician,single,secondary,598,no,no,166,1,-1,0,no
37,technician,single,tertiary,1609,no,yes,10,19,-1,0,no
77,retired,married,tertiary,1047,no,no,108,5,-1,0,no
33,technician,married,tertiary,5641,no,no,168,2,-1,0,no
33,blue-collar,single,primary,557,yes,no,91,2,331,2,no
40,blue-collar,single,secondary,1066,yes,no,171,1,-1,0,no
58,retired,married,secondary,35,no,no,336,7,-1,0,no
29,management,single,tertiary,54,yes,yes,257,3,-1,0,no
43,management,single,tertiary,1806,yes,no,161,2,-1,0,no
34,blue-collar,single,secondary,39,no,no,254,2,299,3,no
38,admin.,divorced,secondary,0,yes,no,93,1,-1,0,no
38,admin.,divorced,secondary,930,yes,no,46,1,-1,0,no
40,blue-collar,married,primary,0,no,no,313,1,-1,0,no
59,management,married,tertiary,2764,no,no,459,1,56,3,no
44,admin.,single,secondary,4492,no,yes,19,13,-1,0,no
60,retired,divorced,tertiary,2166,no,no,8,9,-1,0,no
37,management,single,tertiary,0,no,no,107,1,258,3,no
50,admin.,married,secondary,1575,no,no,407,1,-1,0,no
50,management,divorced,tertiary,201,yes,no,248,1,-1,0,no
35,admin.,married,tertiary,318,yes,yes,142,1,-1,0,no
39,management,single,tertiary,1682,yes,no,147,1,170,1,no
29,self-employed,married,tertiary,242,yes,no,73,4,-1,0,no
34,management,divorced,secondary,291,no,no,91,2,-1,0,no
31,technician,divorced,secondary,304,no,no,133,2,-1,0,no
51,housemaid,married,primary,108,no,no,278,2,-1,0,no
46,blue-collar,married,primary,1303,no,no,174,1,-1,0,no
27,admin.,single,secondary,292,yes,no,53,9,362,8,no
61,retired,married,secondary,89,no,no,154,1,181,2,no
34,admin.,married,tertiary,788,yes,no,269,1,-1,0,no
30,blue-collar,single,secondary,573,yes,no,116,2,-1,0,no
58,management,married,tertiary,1318,no,no,184,1,179,5,no
30,technician,single,secondary,151,no,no,276,2,-1,0,no
50,blue-collar,married,primary,-37,yes,no,78,3,-1,0,no
30,blue-collar,single,secondary,522,no,no,197,3,-1,0,no
43,entrepreneur,married,primary,2315,yes,yes,42,1,-1,0,no
35,services,divorced,secondary,-718,yes,no,47,1,-1,0,no
36,management,single,tertiary,4,yes,no,529,1,61,3,no
46,entrepreneur,married,tertiary,-43,no,no,138,8,-1,0,no
46,admin.,single,secondary,596,yes,no,138,3,-1,0,no
29,unemployed,single,secondary,670,yes,no,6,1,-1,0,no
48,blue-collar,married,primary,430,no,no,340,3,371,8,no
50,management,divorced,tertiary,60,no,no,255,2,-1,0,no
53,admin.,divorced,secondary,0,yes,yes,586,2,-1,0,no
38,entrepreneur,married,tertiary,678,no,yes,82,2,152,1,no
27,management,married,tertiary,159,yes,no,295,2,-1,0,no
36,technician,married,secondary,1345,yes,no,82,1,172,3,no
48,services,married,primary,483,no,no,119,2,-1,0,no
59,unknown,married,unknown,2443,no,no,8,8,-1,0,no
21,student,single,tertiary,1258,no,no,404,1,-1,0,no
56,retired,divorced,secondary,389,yes,no,379,5,-1,0,no
57,admin.,divorced,secondary,0,no,no,121,2,-1,0,no
41,blue-collar,married,secondary,2067,yes,no,120,4,-1,0,no
36,management,married,tertiary,332,yes,no,566,7,-1,0,no
45,management,married,tertiary,80,no,yes,157,1,-1,0,no
40,housemaid,married,secondary,84,yes,yes,230,7,-1,0,no
30,admin.,single,secondary,2702,yes,no,129,2,-1,0,no
75,retired,divorced,primary,37127,no,no,505,1,-1,0,no
35,technician,single,tertiary,0,yes,no,46,2,-1,0,no
58,admin.,married,secondary,1813,yes,no,15,1,-1,0,no
29,technician,single,secondary,1612,yes,no,375,2,-1,0,no
54,technician,single,secondary,198,yes,yes,120,1,171,2,no
28,blue-collar,single,secondary,1106,yes,no,73,2,-1,0,no
33,student,single,unknown,2321,no,no,699,2,381,2,no
56,admin.,married,secondary,33,no,yes,111,1,-1,0,no
50,management,married,tertiary,101,yes,no,348,1,-1,0,no
37,technician,single,secondary,-59,yes,no,70,1,-1,0,no
49,services,married,secondary,486,yes,yes,43,2,-1,0,no
54,retired,married,primary,136,yes,no,352,1,332,2,no
40,management,married,tertiary,193,no,no,105,6,-1,0,no
33,technician,married,secondary,5083,no,no,161,1,96,2,no
48,management,married,unknown,0,yes,no,612,1,344,1,no
43,management,married,tertiary,8,no,no,95,4,-1,0,no
35,blue-collar,single,primary,21,yes,no,129,1,-1,0,no
55,technician,married,secondary,570,no,no,94,6,-1,0,no
33,management,married,tertiary,644,yes,yes,124,2,271,2,no
41,technician,single,tertiary,1104,no,no,352,1,-1,0,no
57,blue-collar,married,secondary,6004,yes,no,157,6,-1,0,no
50,self-employed,married,tertiary,1503,no,no,128,12,-1,0,no
63,technician,married,secondary,896,yes,no,115,3,91,4,no
33,technician,single,secondary,177,yes,no,293,1,-1,0,no
47,blue-collar,married,secondary,665,no,no,885,3,-1,0,no
36,services,married,secondary,380,yes,no,26,1,-1,0,no
23,student,single,secondary,151,yes,no,97,1,-1,0,no
33,technician,single,tertiary,179,yes,no,432,2,181,4,no
36,management,married,tertiary,4,no,yes,261,6,-1,0,no
47,blue-collar,married,secondary,116,yes,no,376,2,-1,0,no
39,management,married,tertiary,0,no,no,93,25,-1,0,no
44,blue-collar,divorced,primary,-57,yes,no,234,1,356,2,no
60,retired,married,primary,894,yes,no,65,7,-1,0,no
42,management,married,tertiary,478,no,yes,165,1,-1,0,no
32,technician,single,secondary,10,no,no,190,2,-1,0,no
33,admin.,married,secondary,30,yes,no,125,2,-1,0,no
37,management,married,tertiary,578,yes,no,401,4,-1,0,no
33,management,single,tertiary,2360,yes,no,268,1,-1,0,no
59,retired,married,primary,-47,yes,no,84,4,-1,0,no
42,technician,married,tertiary,-805,no,no,103,6,-1,0,no
59,management,married,tertiary,782,no,yes,127,2,-1,0,no
31,technician,single,secondary,1282,no,no,144,1,460,2,no
50,self-employed,single,secondary,766,yes,no,253,2,304,4,no
29,blue-collar,single,secondary,348,yes,no,185,2,-1,0,no
36,entrepreneur,single,secondary,296,no,no,67,2,111,2,no
33,services,married,primary,908,yes,yes,184,2,-1,0,no
38,admin.,divorced,secondary,0,no,no,56,1,-1,0,no
33,management,single,tertiary,5276,no,no,572,1,-1,0,no
36,entrepreneur,single,tertiary,658,yes,no,61,3,-1,0,no
36,management,single,tertiary,1089,yes,no,126,1,-1,0,no
44,admin.,married,secondary,1042,yes,no,136,1,-1,0,no
29,blue-collar,married,primary,544,no,yes,121,4,-1,0,no
44,blue-collar,married,primary,134,yes,no,378,1,-1,0,no
55,management,married,tertiary,73,yes,no,142,2,-1,0,no
38,blue-collar,single,secondary,13156,yes,no,291,4,331,1,no
39,management,divorced,tertiary,30,no,yes,265,4,-1,0,no
45,blue-collar,married,primary,-66,yes,no,263,2,-1,0,no
36,management,single,tertiary,1373,yes,no,144,2,-1,0,no
36,management,married,tertiary,8564,yes,no,125,1,-1,0,no
59,retired,divorced,primary,81,yes,no,107,1,-1,0,no
41,admin.,married,tertiary,5426,yes,no,149,2,-1,0,no
29,self-employed,single,tertiary,16,yes,no,43,1,-1,0,no
50,management,single,tertiary,297,yes,no,119,1,-1,0,no
51,blue-collar,divorced,secondary,734,yes,yes,17,1,-1,0,no
29,management,single,tertiary,1514,yes,no,363,1,333,7,no
40,technician,single,secondary,153,no,no,125,2,-1,0,no
36,student,married,primary,3503,no,no,31,1,-1,0,no
49,technician,married,secondary,-849,yes,yes,197,1,-1,0,no
45,technician,married,secondary,1441,yes,no,93,1,113,2,no
40,management,married,tertiary,2487,no,no,126,1,-1,0,no
31,management,married,tertiary,927,no,no,100,4,-1,0,no
32,entrepreneur,married,tertiary,598,no,no,135,6,-1,0,no
44,admin.,married,secondary,345,yes,no,208,8,-1,0,no
27,blue-collar,married,secondary,197,no,no,222,1,-1,0,no
25,admin.,single,tertiary,220,no,no,68,1,-1,0,no
56,services,married,secondary,9,no,yes,285,2,-1,0,no
59,retired,married,secondary,5678,yes,no,238,2,-1,0,no
31,management,single,tertiary,0,no,no,9,12,-1,0,no
49,admin.,divorced,secondary,169,yes,no,447,1,-1,0,no
50,blue-collar,divorced,primary,388,no,no,701,1,-1,0,no
42,unknown,single,unknown,61,no,no,115,1,-1,0,no
37,management,married,tertiary,7100,no,no,757,2,-1,0,no
36,blue-collar,single,secondary,219,yes,yes,270,2,347,1,no
53,blue-collar,married,secondary,-76,no,no,173,1,164,4,no
51,blue-collar,married,unknown,1432,no,no,388,1,-1,0,no
42,blue-collar,married,secondary,879,yes,no,140,1,-1,0,no
47,housemaid,married,primary,0,yes,no,193,1,-1,0,no
40,self-employed,married,tertiary,1498,no,no,62,1,-1,0,no
25,blue-collar,single,secondary,543,yes,no,302,1,-1,0,no
36,blue-collar,married,secondary,1797,yes,yes,166,1,181,2,no
80,retired,married,primary,2994,no,no,320,1,-1,0,no
60,self-employed,married,secondary,1690,no,no,64,11,-1,0,no
51,management,married,secondary,1573,no,no,72,18,-1,0,no
59,housemaid,married,tertiary,0,no,yes,376,2,-1,0,no
80,retired,married,secondary,173,no,no,87,3,-1,0,no
47,admin.,married,unknown,989,no,no,116,1,-1,0,no
36,services,married,secondary,335,yes,no,339,2,-1,0,no
31,blue-collar,single,unknown,17,yes,no,72,1,-1,0,no
33,technician,married,secondary,-74,yes,no,198,4,-1,0,no
45,services,married,unknown,8319,no,no,75,2,-1,0,no
33,blue-collar,single,secondary,15341,no,no,335,1,334,3,no
51,technician,married,secondary,52,no,no,114,2,-1,0,no
51,unemployed,divorced,secondary,-56,yes,no,544,3,-1,0,no
48,blue-collar,married,primary,1670,no,no,145,1,-1,0,no
34,technician,single,tertiary,370,no,no,116,2,-1,0,no
28,management,single,tertiary,466,yes,no,170,2,-1,0,no
33,technician,single,secondary,2583,no,no,241,1,108,1,no
36,services,married,secondary,1177,yes,yes,50,5,-1,0,no
40,self-employed,married,secondary,311,yes,no,723,2,-1,0,no
34,entrepreneur,married,tertiary,842,yes,no,141,2,-1,0,no
31,technician,single,tertiary,2744,yes,no,309,2,-1,0,no
49,technician,married,tertiary,503,no,no,297,2,-1,0,no
35,management,single,tertiary,62,yes,no,214,4,15,3,no
38,management,single,tertiary,4841,no,no,580,3,-1,0,no
32,technician,married,secondary,253,yes,no,76,1,170,3,no
33,blue-collar,married,secondary,842,no,no,111,4,-1,0,no
39,admin.,married,unknown,378,no,no,17,5,-1,0,no
30,services,married,secondary,637,yes,no,69,5,-1,0,no
53,admin.,divorced,secondary,-372,yes,no,104,1,-1,0,no
24,technician,single,secondary,135,yes,yes,250,1,-1,0,no
52,entrepreneur,divorced,secondary,7,no,no,150,5,-1,0,no
27,management,single,tertiary,446,no,no,205,3,-1,0,no
36,admin.,single,secondary,1328,no,no,69,9,-1,0,no
29,admin.,married,secondary,252,yes,no,1223,3,371,1,no
47,blue-collar,married,secondary,125,no,no,210,2,-1,0,no
43,blue-collar,married,secondary,1324,yes,no,179,5,-1,0,no
48,management,divorced,tertiary,-244,yes,no,253,1,-1,0,no
57,entrepreneur,married,unknown,657,no,no,344,1,-1,0,no
25,management,single,tertiary,2140,no,no,81,1,-1,0,no
43,services,divorced,secondary,5571,no,no,149,1,-1,0,no
50,technician,married,secondary,103,yes,no,79,6,-1,0,no
54,technician,divorced,tertiary,2133,no,no,176,1,-1,0,no
38,services,married,secondary,8876,no,no,636,1,-1,0,no
41,housemaid,divorced,primary,22,yes,no,238,3,126,4,no
35,admin.,married,secondary,3854,yes,no,131,1,-1,0,no
33,management,married,tertiary,32,no,no,27,7,-1,0,no
51,technician,married,secondary,337,yes,no,687,4,-1,0,no
29,blue-collar,single,secondary,228,no,no,355,1,-1,0,no
34,blue-collar,divorced,secondary,1125,yes,yes,141,2,-1,0,no
51,management,married,tertiary,1612,yes,no,61,2,131,1,no
58,housemaid,married,primary,1310,yes,yes,1226,2,-1,0,no
50,services,divorced,secondary,-210,no,yes,153,7,-1,0,no
38,housemaid,married,secondary,0,yes,no,157,1,-1,0,no
57,entrepreneur,married,unknown,975,yes,yes,236,4,-1,0,no
49,services,married,tertiary,306,yes,no,285,7,-1,0,no
42,blue-collar,married,primary,170,yes,no,51,41,-1,0,no
33,technician,single,tertiary,154,no,no,159,2,-1,0,no
34,self-employed,married,tertiary,1972,yes,no,61,2,-1,0,no
36,admin.,single,tertiary,994,no,no,185,2,105,3,no
60,retired,divorced,tertiary,380,no,no,219,1,-1,0,no
37,services,single,secondary,54,yes,no,118,1,-1,0,no
41,blue-collar,married,primary,512,yes,no,233,2,-1,0,no
36,management,single,tertiary,1027,yes,no,151,1,-1,0,no
56,unemployed,divorced,primary,1770,no,no,916,3,-1,0,no
34,management,married,tertiary,13,yes,no,99,3,-1,0,no
33,unemployed,married,secondary,438,yes,yes,129,1,-1,0,no
29,blue-collar,married,secondary,162,yes,no,126,3,-1,0,no
43,management,married,tertiary,-183,no,no,65,1,-1,0,no
29,management,single,unknown,698,no,no,186,1,-1,0,no
36,admin.,married,secondary,165,yes,no,456,4,-1,0,no
33,technician,single,secondary,3499,yes,no,143,3,356,1,no
39,management,married,tertiary,378,yes,yes,127,2,-1,0,no
26,technician,single,secondary,855,yes,no,87,2,-1,0,no
41,technician,single,secondary,32,yes,no,162,1,-1,0,no
36,unemployed,divorced,primary,0,no,no,304,3,-1,0,no
31,management,single,tertiary,0,no,no,191,5,-1,0,no
34,blue-collar,married,secondary,2994,yes,no,358,1,176,1,no
28,blue-collar,married,secondary,1238,yes,no,246,1,-1,0,no
47,services,married,secondary,1717,no,no,216,9,-1,0,no
41,admin.,single,secondary,224,yes,no,22,8,-1,0,no
39,technician,single,secondary,1048,yes,yes,201,2,-1,0,no
53,admin.,divorced,secondary,592,yes,no,151,1,-1,0,no
45,self-employed,married,secondary,396,no,no,238,1,-1,0,no
30,services,single,secondary,268,no,no,86,1,-1,0,no
39,services,married,secondary,0,yes,no,503,1,-1,0,no
30,self-employed,single,secondary,5223,no,no,404,2,-1,0,no
32,admin.,divorced,secondary,1611,yes,yes,93,1,-1,0,no
66,retired,married,secondary,780,no,no,388,4,-1,0,no
26,blue-collar,married,primary,399,yes,no,1288,2,-1,0,no
30,services,single,secondary,1649,yes,no,206,1,-1,0,no
42,services,single,unknown,974,no,no,73,2,-1,0,no
44,management,married,tertiary,22,yes,no,265,2,-1,0,no
38,services,married,secondary,507,yes,no,55,1,344,1,no
31,technician,divorced,secondary,10787,yes,no,135,2,-1,0,no
34,technician,married,secondary,-259,yes,no,124,2,-1,0,no
42,blue-collar,married,secondary,414,yes,no,400,3,-1,0,no
34,admin.,divorced,secondary,67,yes,no,90,1,-1,0,no
31,blue-collar,single,tertiary,328,yes,no,414,1,175,1,no
30,technician,married,secondary,4,yes,no,17,5,-1,0,no
31,management,single,tertiary,471,no,no,153,2,-1,0,no
47,blue-collar,married,primary,3038,yes,no,151,2,-1,0,no
52,blue-collar,married,secondary,2276,no,no,83,3,-1,0,no
31,blue-collar,married,primary,-848,yes,no,559,3,-1,0,no
51,admin.,married,secondary,2662,no,no,148,2,-1,0,no
48,services,married,secondary,2597,yes,no,182,2,355,1,no
47,blue-collar,married,primary,550,yes,no,113,1,-1,0,no
55,retired,married,tertiary,357,yes,no,878,1,-1,0,no
58,entrepreneur,married,primary,1153,yes,yes,206,6,337,6,no
74,retired,married,tertiary,4912,no,no,129,3,-1,0,no
30,technician,single,secondary,194,no,yes,60,3,-1,0,no
40,management,married,tertiary,0,no,no,165,5,-1,0,no
50,blue-collar,married,primary,565,yes,yes,36,3,-1,0,no
36,management,divorced,tertiary,649,no,no,237,2,91,1,no
26,admin.,divorced,secondary,-45,yes,no,357,2,-1,0,no
30,admin.,married,secondary,1310,no,no,3284,1,-1,0,no
34,blue-collar,married,secondary,2308,yes,no,1062,1,-1,0,no
53,unemployed,single,secondary,4,no,no,259,3,-1,0,no
42,blue-collar,married,secondary,1297,yes,no,697,2,-1,0,no
33,management,married,tertiary,1808,yes,no,99,4,-1,0,no
35,unemployed,married,secondary,2080,yes,no,266,3,-1,0,no
33,services,married,secondary,5034,yes,no,207,3,-1,0,no
41,admin.,divorced,secondary,322,yes,no,87,4,-1,0,no
